id,start,end,year,ships,days
1270,"Venice","Beyrouth",1387,2,1
1271,"Venice","Crete",1388,2,2
1271,"Crete","Alexandrie",1388,2,20
1272,"Venice","Negrepont",1388,3,1
1272,"Negrepont","Constantinople",1388,3,2
1272,"Constantinople","Tana",1388,3,8
1272,"Tana","Provato",1388,3,6
1272,"Provato","Trebizonde",1388,3,5
1273,"Venice","Beyrouth",1388,4,28
1274,"Venice","Constantinople",1389,3,2
1274,"Constantinople","Tana",1389,3,14
1275,"Venice","Flanders",1389,3,1
1275,"Flanders","Sluis",1389,3,50
1276,"Venice","Alexandrie",1389,2,20
1277,"Venice","Beyrouth",1389,3,28
1278,"Venice","Beyrouth",1389,1,28
1278,"Beyrouth","Laodicée",1389,1,1
1279,"Venice","Modon",1389,1,2
1279,"Modon","Coron",1389,1,2
1279,"Coron","Crete",1389,1,4
1279,"Crete","Alexandrie",1389,1,1
1280,"Venice","Modon",1390,3,1
1280,"Modon","Negrepont",1390,3,1
1280,"Negrepont","Constantinople",1390,3,2
1280,"Constantinople","Tana",1390,3,12
1281,"Venice","Flanders",1390,1,1
1281,"Flanders","Sluis",1390,1,1
1281,"Sluis","Middlebourg",1390,1,50
1281,"Middlebourg","Southampton",1390,1,1
1281,"Southampton","England",1390,1,1
1282,"Venice","Flanders",1390,2,1
1282,"Flanders","Sluis",1390,2,1
1282,"Sluis","Middlebourg",1390,2,50
1283,"Venice","Alexandrie",1390,2,20
1284,"Venice","Beyrouth",1390,2,28
1284,"Beyrouth","Cyprus",1390,2,1
1284,"Cyprus","Cyprus",1390,2,1
1284,"Cyprus","Alexandrie",1390,2,16
1285,"Venice","Cyprus",1390,1,1
1285,"Cyprus","Beyrouth",1390,1,1
1285,"Beyrouth","Cyprus",1390,1,1
1285,"Cyprus","Rhodes",1390,1,1
1286,"Venice","Constantinople",1391,3,2
1286,"Constantinople","Tana",1391,3,14
1287,"Venice","Beyrouth",1391,2,28
1288,"Venice","Beyrouth",1391,1,1
1289,"Venice","Alexandrie",1391,2,20
1290,"Venice","Caput.Doble",1392,2,1
1290,"Caput.Doble","Sluis",1392,2,40
1290,"Sluis","London",1392,2,40
1291,"Venice","Constantinople",1392,3,2
1291,"Constantinople","Tana",1392,3,12
1292,"Venice","Cyprus",1392,1,1
1292,"Cyprus","Jaffa",1392,1,1
1292,"Jaffa","Beyrouth",1392,1,28
1292,"Beyrouth","Jerusalem",1392,1,1
1293,"Venice","Cyprus",1392,1,1
1293,"Cyprus","Jaffa",1392,1,1
1293,"Jaffa","Beyrouth",1392,1,28
1293,"Beyrouth","Laodicée",1392,1,1
1294,"Venice","Cyprus",1392,1,1
1294,"Cyprus","Beyrouth",1392,1,28
1294,"Beyrouth","Laodicée",1392,1,1
1295,"Venice","Cyprus",1392,1,1
1295,"Cyprus","Beyrouth",1392,1,28
1295,"Beyrouth","Damas",1392,1,1
1296,"Venice","Alexandrie",1392,3,20
1297,"Venice","Negrepont",1393,3,1
1297,"Negrepont","Constantinople",1393,3,2
1297,"Constantinople","Tana",1393,3,12
1297,"Tana","Trebizonde",1393,3,1
1298,"Venice","Beyrouth",1393,1,25
1298,"Beyrouth","Jaffa",1393,1,1
1299,"Venice","Beyrouth",1393,3,25
1300,"Venice","Alexandrie",1393,3,20
1301,"Venice","Flanders",1394,2,1
1301,"Flanders","Sluis",1394,2,1
1302,"Venice","Flanders",1394,1,1
1302,"Flanders","London",1394,1,1
1303,"Venice","Constantinople",1394,3,2
1303,"Constantinople","Tana",1394,3,12
1304,"Venice","Alexandrie",1394,3,20
1304,"Alexandrie","Crete",1394,3,1
1304,"Crete","Modon",1394,3,1
1304,"Modon","Coron",1394,3,1
1304,"Coron","Romanie",1394,3,1
1305,"Venice","Beyrouth",1394,1,28
1305,"Beyrouth","Laodicée",1394,1,1
1306,"Venice","Beyrouth",1394,1,28
1306,"Beyrouth","Jaffa",1394,1,1
1307,"Venice","Beyrouth",1394,2,28
1308,"Venice","SJacques",1395,2,1
1308,"SJacques","Malaga",1395,2,3
1308,"Malaga","Flanders",1395,2,1
1308,"Flanders","Sluis",1395,2,1
1309,"Venice","SJacques",1395,2,1
1309,"SJacques","Malaga",1395,2,3
1309,"Malaga","Flanders",1395,2,1
1309,"Flanders","Sluis",1395,2,50
1310,"Venice","Constantinople",1395,2,2
1310,"Constantinople","Buca.maris.maioris",1395,2,1
1310,"Buca.maris.maioris","Tana",1395,2,14
1310,"Tana","Caffa",1395,2,2
1311,"Venice","Constantinople",1395,1,2
1311,"Constantinople","Tana",1395,1,14
1311,"Tana","Caffa",1395,1,2
1312,"Venice","Alexandrie",1395,3,20
1312,"Alexandrie","Crete",1395,3,1
1312,"Crete","Coron",1395,3,1
1312,"Coron","Modon",1395,3,1
1312,"Modon","Romanie",1395,3,1
1313,"Venice","Beyrouth",1395,2,28
1313,"Beyrouth","Jaffa",1395,2,10
1313,"Jaffa","Laodicée",1395,2,1
1313,"Laodicée","Negrepont",1395,2,1
1313,"Negrepont","Coron",1395,2,1
1313,"Coron","Modon",1395,2,1
1313,"Modon","Romanie",1395,2,1
1314,"Venice","Beyrouth",1395,1,28
1314,"Beyrouth","Acre",1395,1,1
1314,"Acre","Laodicée",1395,1,1
1314,"Laodicée","Negrepont",1395,1,1
1314,"Negrepont","Coron",1395,1,1
1314,"Coron","Modon",1395,1,1
1314,"Modon","Romanie",1395,1,1
1315,"Venice","Beyrouth",1395,2,28
1315,"Beyrouth","Laodicée",1395,2,1
1315,"Laodicée","Negrepont",1395,2,1
1315,"Negrepont","Coron",1395,2,1
1315,"Coron","Modon",1395,2,1
1315,"Modon","Romanie",1395,2,1
1316,"Venice","Constantinople",1396,2,2
1316,"Constantinople","Tana",1396,2,10
1316,"Tana","Trebizonde",1396,2,5
1317,"Venice","Alexandrie",1396,3,20
1318,"Venice","Beyrouth",1396,2,28
1318,"Beyrouth","Jaffa",1396,2,1
1319,"Venice","Beyrouth",1396,1,28
1319,"Beyrouth","Laodicée",1396,1,1
1320,"Venice","Beyrouth",1396,2,28
1321,"Venice","Malaga",1396,2,3
1321,"Malaga","Sicily",1396,2,4
1321,"Sicily","Caput.Doble",1396,2,1
1321,"Caput.Doble","Flanders",1396,2,1
1321,"Flanders","Sluis",1396,2,1
1321,"Sluis","Sicily",1396,2,1
1321,"Sicily","Corfou",1396,2,1
1321,"Corfou","SJacques",1396,2,1
1322,"Venice","Malaga",1396,2,3
1322,"Malaga","Sicily",1396,2,4
1322,"Sicily","Caput.Doble",1396,2,1
1322,"Caput.Doble","London",1396,2,50
1322,"London","Sicily",1396,2,4
1322,"Sicily","Corfou",1396,2,1
1322,"Corfou","SJacques",1396,2,1
1323,"Venice","Malaga",1396,2,3
1323,"Malaga","Sicily",1396,2,4
1323,"Sicily","Caput.Doble",1396,2,1
1323,"Caput.Doble","Flanders",1396,2,1
1323,"Flanders","Bruges",1396,2,1
1323,"Bruges","Sicily",1396,2,4
1323,"Sicily","Corfou",1396,2,1
1324,"Venice","Modon",1397,3,1
1324,"Modon","Coron",1397,3,1
1324,"Coron","Corfou",1397,3,1
1324,"Corfou","Crete",1397,3,1
1324,"Crete","Alexandrie",1397,3,20
1325,"Venice","Corfou",1397,3,1
1325,"Corfou","Beyrouth",1397,3,1
1325,"Beyrouth","Damas",1397,3,1
1326,"Venice","Corfou",1397,2,1
1326,"Corfou","Beyrouth",1397,2,1
1326,"Beyrouth","Jaffa",1397,2,1
1326,"Jaffa","Acre",1397,2,12
1326,"Acre","Laodicée",1397,2,1
1326,"Laodicée","Beyrouth",1397,2,1
1327,"Venice","Constantinople",1397,2,2
1327,"Constantinople","Tana",1397,2,10
1327,"Tana","Black.Sea",1397,2,2
1327,"Black.Sea","Trebizonde",1397,2,5
1328,"Venice","Majorque",1397,2,1
1328,"Majorque","Lisbon",1397,2,2
1328,"Lisbon","Caput.Doble",1397,2,1
1328,"Caput.Doble","London",1397,2,50
1329,"Venice","Majorque",1397,2,1
1329,"Majorque","Lisbon",1397,2,2
1329,"Lisbon","Flanders",1397,2,1
1329,"Flanders","Sluis",1397,2,50
1330,"Venice","Alexandrie",1397,1,1
1331,"Venice","Sicily",1398,2,4
1331,"Sicily","Majorque",1398,2,3
1331,"Majorque","Caput.Doble",1398,2,1
1331,"Caput.Doble","Portus.Camere",1398,2,1
1331,"Portus.Camere","Sluis",1398,2,50
1331,"Sluis","Sicily",1398,2,4
1331,"Sicily","Syracuse",1398,2,1
1332,"Venice","Sicily",1398,2,4
1332,"Sicily","Majorque",1398,2,3
1332,"Majorque","Caput.Doble",1398,2,1
1332,"Caput.Doble","Portus.Camere",1398,2,1
1332,"Portus.Camere","London",1398,2,50
1332,"London","Sicily",1398,2,4
1332,"Sicily","Syracuse",1398,2,1
1333,"Venice","Crete",1398,3,2
1333,"Crete","Alexandrie",1398,3,20
1333,"Alexandrie","Coron",1398,3,1
1333,"Coron","Modon",1398,3,1
1333,"Modon","Romanie",1398,3,1
1334,"Venice","Cap.Malee",1398,5,1
1334,"Cap.Malee","Negrepont",1398,5,2
1334,"Negrepont","Beyrouth",1398,5,1
1334,"Beyrouth","Tripoli.Syria",1398,5,1
1334,"Tripoli.Syria","Laodicée",1398,5,1
1334,"Laodicée","Jaffa",1398,5,1
1334,"Jaffa","Acre",1398,5,1
1334,"Acre","Beyrouth",1398,5,1
1334,"Beyrouth","Coron",1398,5,1
1334,"Coron","Modon",1398,5,1
1334,"Modon","Romanie",1398,5,1
1335,"Venice","Modon",1398,1,4
1335,"Modon","Corfou",1398,1,1
1336,"Venice","Modon",1398,2,1
1336,"Modon","Beyrouth",1398,2,8
1337,"Venice","Coron",1399,4,1
1337,"Coron","Beyrouth",1399,4,28
1337,"Beyrouth","Tripoli.Syria",1399,4,1
1338,"Venice","Coron",1399,1,1
1338,"Coron","Beyrouth",1399,1,28
1338,"Beyrouth","Tripoli.Syria",1399,1,1
1338,"Tripoli.Syria","Laodicée",1399,1,1
1339,"Venice","Modon",1399,1,1
1339,"Modon","Beyrouth",1399,1,4
1340,"Venice","Coron",1399,2,1
1340,"Coron","Beyrouth",1399,2,1
1340,"Beyrouth","Alexandrie",1399,2,20
1340,"Alexandrie","Modon",1399,2,1
1340,"Modon","Coron",1399,2,1
1340,"Coron","Corfou",1399,2,1
1341,"Venice","Coron",1399,1,1
1341,"Coron","Beyrouth",1399,1,1
1341,"Beyrouth","Alexandrie",1399,1,20
1341,"Alexandrie","Jerusalem",1399,1,1
1341,"Jerusalem","Modon",1399,1,1
1341,"Modon","Coron",1399,1,1
1341,"Coron","Corfou",1399,1,1
1342,"Venice","Majorque",1399,3,3
1342,"Majorque","Caput.Doble",1399,3,1
1342,"Caput.Doble","Portus.Camere",1399,3,1
1342,"Portus.Camere","Sluis",1399,3,50
1343,"Venice","Majorque",1399,2,3
1343,"Majorque","Caput.Doble",1399,2,1
1343,"Caput.Doble","Portus.Camere",1399,2,1
1343,"Portus.Camere","London",1399,2,50
1344,"Venice","Pula",1399,2,1
1344,"Pula","Negrepont",1399,2,1
1344,"Negrepont","Tenedos",1399,2,1
1344,"Tenedos","Constantinople",1399,2,2
1344,"Constantinople","Black.Sea",1399,2,2
1344,"Black.Sea","Tana",1399,2,10
1344,"Tana","Trebizonde",1399,2,5
1344,"Trebizonde","Coron",1399,2,1
1344,"Coron","Modon",1399,2,1
1345,"Venice","Pula",1400,1,1
1345,"Pula","Modon",1400,1,1
1345,"Modon","Beyrouth",1400,1,4
1346,"Venice","Malaga",1400,2,1
1346,"Malaga","Sicily",1400,2,4
1346,"Sicily","Caput.Doble",1400,2,1
1346,"Caput.Doble","London",1400,2,50
1346,"London","Malaga",1400,2,1
1347,"Venice","Malaga",1400,3,1
1347,"Malaga","Sicily",1400,3,4
1347,"Sicily","Caput.Doble",1400,3,1
1347,"Caput.Doble","Sluis",1400,3,50
1347,"Sluis","Malaga",1400,3,1
1348,"Venice","Beyrouth",1400,3,1
1348,"Beyrouth","Jerusalem",1400,3,20
1349,"Venice","Beyrouth",1400,2,28
1350,"Venice","Beyrouth",1400,1,28
1350,"Beyrouth","Laodicée",1400,1,1
1351,"Venice","Beyrouth",1400,1,28
1351,"Beyrouth","Tripoli.Syria",1400,1,1
1352,"Venice","Corfou",1400,1,1
1352,"Corfou","Modon",1400,1,1
1352,"Modon","Negrepont",1400,1,8
1352,"Negrepont","Modon",1400,1,1
1352,"Modon","Corfou",1400,1,1
1353,"Venice","Jaffa",1400,2,1
1354,"Venice","Corfou",1400,1,1
1354,"Corfou","Coron",1400,1,2
1354,"Coron","Modon",1400,1,4
1354,"Modon","Chios",1400,1,1
1354,"Chios","Constantinople",1400,1,4
1354,"Constantinople","Tana",1400,1,1
1355,"Venice","Corfou",1400,1,1
1355,"Corfou","Coron",1400,1,2
1355,"Coron","Modon",1400,1,4
1355,"Modon","Chios",1400,1,1
1355,"Chios","Constantinople",1400,1,4
1355,"Constantinople","Caffa",1400,1,1
1355,"Caffa","Tana",1400,1,1
1355,"Tana","Caffa",1400,1,1
1355,"Caffa","Constantinople",1400,1,1
1356,"Venice","Modon",1400,1,2
1356,"Modon","Coron",1400,1,2
1356,"Coron","Crete",1400,1,4
1356,"Crete","Alexandrie",1400,1,1
1357,"Venice","Modon",1401,1,1
1357,"Modon","Corfou",1401,1,1
1357,"Corfou","Cap.Malee",1401,1,1
1357,"Cap.Malee","Crete",1401,1,6
1358,"Venice","Modon",1401,1,1
1358,"Modon","Corfou",1401,1,1
1358,"Corfou","Cap.Malee",1401,1,1
1358,"Cap.Malee","Negrepont",1401,1,6
1359,"Venice","Alexandrie",1401,2,20
1360,"Venice","Corfou",1401,1,1
1360,"Corfou","Modon",1401,1,1
1360,"Modon","Alexandrie",1401,1,20
1361,"Venice","Ragusa",1401,3,1
1361,"Ragusa","Coron",1401,3,1
1361,"Coron","Modon",1401,3,1
1361,"Modon","Corfou",1401,3,1
1361,"Corfou","Crete",1401,3,6
1362,"Venice","Malaga",1401,3,3
1362,"Malaga","Caput.Doble",1401,3,1
1362,"Caput.Doble","Flanders",1401,3,1
1362,"Flanders","Sluis",1401,3,1
1363,"Venice","Malaga",1401,2,3
1363,"Malaga","Caput.Doble",1401,2,1
1363,"Caput.Doble","Flanders",1401,2,1
1363,"Flanders","London",1401,2,1
1363,"London","Trebizonde",1401,2,1
1363,"Trebizonde","Tana",1401,2,1
1363,"Tana","Constantinople",1401,2,1
1364,"Venice","Corfou",1401,1,4
1364,"Corfou","Crete",1401,1,8
1364,"Crete","Chios",1401,1,1
1364,"Chios","Constantinople",1401,1,3
1365,"Venice","Coron",1401,2,2
1365,"Coron","Modon",1401,2,1
1365,"Modon","Chios",1401,2,1
1365,"Chios","Constantinople",1401,2,4
1365,"Constantinople","Trebizonde",1401,2,1
1365,"Trebizonde","Tana",1401,2,1
1365,"Tana","Constantinople",1401,2,1
1366,"Venice","Pula",1402,3,1
1366,"Pula","Aigues.Mortes",1402,3,2
1366,"Aigues.Mortes","Malaga",1402,3,1
1366,"Malaga","Sicily",1402,3,4
1366,"Sicily","Caput.Doble",1402,3,1
1366,"Caput.Doble","Flanders",1402,3,1
1366,"Flanders","Bruges",1402,3,1
1367,"Venice","Pula",1402,2,1
1367,"Pula","Malaga",1402,2,1
1367,"Malaga","Sicily",1402,2,4
1367,"Sicily","Caput.Doble",1402,2,1
1367,"Caput.Doble","London",1402,2,1
1368,"Venice","Pula",1402,1,1
1368,"Pula","Malaga",1402,1,1
1368,"Malaga","Sicily",1402,1,4
1368,"Sicily","Caput.Doble",1402,1,1
1368,"Caput.Doble","Sandwich",1402,1,1
1368,"Sandwich","London",1402,1,1
1369,"Venice","Pula",1402,1,1
1369,"Pula","Aigues.Mortes",1402,1,2
1369,"Aigues.Mortes","Malaga",1402,1,1
1369,"Malaga","Sicily",1402,1,4
1369,"Sicily","Caput.Doble",1402,1,1
1369,"Caput.Doble","Sandwich",1402,1,1
1369,"Sandwich","Bruges",1402,1,3
1370,"Venice","Pula",1402,1,1
1371,"Venice","Crete",1402,1,1
1371,"Crete","Beyrouth",1402,1,24
1371,"Beyrouth","Tripoli.Syria",1402,1,1
1371,"Tripoli.Syria","Beyrouth",1402,1,1
1372,"Venice","Beyrouth",1402,1,24
1372,"Beyrouth","Tripoli.Syria",1402,1,1
1372,"Tripoli.Syria","Laodicée",1402,1,1
1372,"Laodicée","Beyrouth",1402,1,1
1373,"Venice","Modon",1402,5,22
1373,"Modon","Negrepont",1402,5,6
1373,"Negrepont","Modon",1402,5,1
1373,"Modon","Corfou",1402,5,1
1373,"Corfou","Tenedos",1402,5,1
1373,"Tenedos","Constantinople",1402,5,4
1373,"Constantinople","Trebizonde",1402,5,1
1373,"Trebizonde","Tana",1402,5,1
1374,"Venice","Corfou",1402,3,4
1374,"Corfou","Crete",1402,3,8
1374,"Crete","Chios",1402,3,1
1375,"Venice","Jaffa",1403,1,1
1375,"Jaffa","Rama",1403,1,1
1375,"Rama","Cyprus",1403,1,1
1375,"Cyprus","Rhodes",1403,1,1
1376,"Venice","Modon",1403,1,2
1376,"Modon","Constantinople",1403,1,2
1376,"Constantinople","Crete",1403,1,4
1376,"Crete","Alexandrie",1403,1,1
1377,"Venice","Corfou",1403,2,2
1377,"Corfou","Coron",1403,2,2
1377,"Coron","Modon",1403,2,2
1377,"Modon","Negrepont",1403,2,1
1377,"Negrepont","Constantinople",1403,2,2
1377,"Constantinople","Tana",1403,2,12
1377,"Tana","Caffa",1403,2,1
1377,"Caffa","Trebizonde",1403,2,5
1378,"Venice","Sicily",1403,2,1
1378,"Sicily","Aigues.Mortes",1403,2,5
1378,"Aigues.Mortes","Pise",1403,2,1
1378,"Pise","Gaete",1403,2,1
1378,"Gaete","Napoli",1403,2,1
1378,"Napoli","Genoa",1403,2,1
1378,"Genoa","Savona",1403,2,1
1378,"Savona","Catalugna",1403,2,1
1379,"Venice","Modon",1403,2,1
1379,"Modon","Jaffa",1403,2,1
1379,"Jaffa","Rhodes",1403,2,1
1379,"Rhodes","Beyrouth",1403,2,1
1380,"Venice","Jaffa",1403,1,1
1381,"Venice","Caput.Doble",1404,4,1
1381,"Caput.Doble","Portus.Camere",1404,4,1
1381,"Portus.Camere","Flanders",1404,4,1
1381,"Flanders","Sluis",1404,4,50
1381,"Sluis","London",1404,4,50
1382,"Venice","Modon",1404,2,1
1382,"Modon","Coron",1404,2,1
1382,"Coron","Alexandrie",1404,2,20
1383,"Venice","Modon",1404,2,1
1383,"Modon","Coron",1404,2,1
1383,"Coron","Rhodes",1404,2,1
1383,"Rhodes","Beyrouth",1404,2,28
1384,"Venice","Modon",1404,1,1
1384,"Modon","Coron",1404,1,1
1384,"Coron","Rhodes",1404,1,1
1384,"Rhodes","Beyrouth",1404,1,28
1384,"Beyrouth","Damas",1404,1,5
1385,"Venice","Corfou",1404,2,1
1385,"Corfou","Modon",1404,2,1
1385,"Modon","Coron",1404,2,1
1385,"Coron","Negrepont",1404,2,2
1385,"Negrepont","Constantinople",1404,2,1
1385,"Constantinople","Tana",1404,2,12
1385,"Tana","Trebizonde",1404,2,5
1385,"Trebizonde","Caffa",1404,2,1
1386,"Venice","Modon",1404,1,2
1386,"Modon","Coron",1404,1,2
1386,"Coron","Crete",1404,1,4
1386,"Crete","Alexandrie",1404,1,1
1387,"Venice","Crete",1405,2,1
1387,"Crete","Beyrouth",1405,2,28
1387,"Beyrouth","Tripoli.Syria",1405,2,1
1387,"Tripoli.Syria","Laodicée",1405,2,1
1387,"Laodicée","Tripoli.Syria",1405,2,1
1387,"Tripoli.Syria","Beyrouth",1405,2,1
1388,"Venice","Crete",1405,1,1
1388,"Crete","Beyrouth",1405,1,1
1389,"Venice","Crete",1405,3,1
1389,"Crete","Alexandrie",1405,3,20
1390,"Venice","Modon",1405,1,1
1390,"Modon","Negrepont",1405,1,6
1390,"Negrepont","Coron",1405,1,1
1390,"Coron","Modon",1405,1,1
1391,"Venice","Messine",1406,4,1
1391,"Messine","Palerme",1406,4,1
1391,"Palerme","Majorque",1406,4,1
1391,"Majorque","Lisbon",1406,4,1
1391,"Lisbon","Caput.Doble",1406,4,1
1391,"Caput.Doble","Portus.Camere",1406,4,1
1391,"Portus.Camere","Flanders",1406,4,1
1391,"Flanders","Sluis",1406,4,1
1392,"Venice","Beyrouth",1406,1,28
1392,"Beyrouth","Tripoli.Syria",1406,1,1
1392,"Tripoli.Syria","Laodicée",1406,1,1
1392,"Laodicée","Tripoli.Syria",1406,1,1
1392,"Tripoli.Syria","Beyrouth",1406,1,1
1393,"Venice","Beyrouth",1406,3,28
1393,"Beyrouth","Laodicée",1406,3,1
1393,"Laodicée","Tripoli.Syria",1406,3,1
1393,"Tripoli.Syria","Beyrouth",1406,3,1
1394,"Venice","Alexandrie",1406,3,20
1395,"Venice","Corfou",1406,2,1
1395,"Corfou","Modon",1406,2,1
1395,"Modon","Coron",1406,2,1
1395,"Coron","Negrepont",1406,2,1
1395,"Negrepont","Crete",1406,2,1
1395,"Crete","Constantinople",1406,2,1
1395,"Constantinople","Caffa",1406,2,1
1395,"Caffa","Tana",1406,2,12
1395,"Tana","Trebizonde",1406,2,5
1395,"Trebizonde","Caffa",1406,2,1
1395,"Caffa","Constantinople",1406,2,1
1396,"Venice","Cyprus",1406,1,1
1397,"Venice","Modon",1407,1,1
1397,"Modon","Acre",1407,1,1
1397,"Acre","Beyrouth",1407,1,10
1398,"Venice","Majorque",1407,1,1
1398,"Majorque","Lisbon",1407,1,1
1398,"Lisbon","Cadix",1407,1,1
1398,"Cadix","Sluis",1407,1,1
1398,"Sluis","Bruges",1407,1,60
1398,"Bruges","Middlebourg",1407,1,1
1398,"Middlebourg","Tripoli.Syria",1407,1,2
1398,"Tripoli.Syria","Laodicée",1407,1,2
1399,"Venice","Majorque",1407,2,1
1399,"Majorque","Lisbon",1407,2,1
1399,"Lisbon","Cadix",1407,2,1
1399,"Cadix","London",1407,2,50
1400,"Venice","Majorque",1407,1,1
1400,"Majorque","Lisbon",1407,1,1
1400,"Lisbon","Cadix",1407,1,1
1400,"Cadix","Sluis",1407,1,1
1400,"Sluis","Bruges",1407,1,60
1401,"Venice","Rhodes",1407,1,1
1401,"Rhodes","Beyrouth",1407,1,1
1401,"Beyrouth","Jaffa",1407,1,2
1401,"Jaffa","Acre",1407,1,1
1401,"Acre","Beyrouth",1407,1,28
1401,"Beyrouth","Tripoli.Syria",1407,1,1
1402,"Venice","Rhodes",1407,1,1
1402,"Rhodes","Beyrouth",1407,1,28
1402,"Beyrouth","Tripoli.Syria",1407,1,1
1402,"Tripoli.Syria","Laodicée",1407,1,1
1402,"Laodicée","Beyrouth",1407,1,1
1403,"Venice","Rhodes",1407,1,1
1403,"Rhodes","Beyrouth",1407,1,28
1403,"Beyrouth","Laodicée",1407,1,1
1403,"Laodicée","Beyrouth",1407,1,1
1404,"Venice","Alexandrie",1407,3,20
1405,"Venice","Corfou",1407,2,1
1405,"Corfou","Coron",1407,2,1
1405,"Coron","Modon",1407,2,1
1405,"Modon","Negrepont",1407,2,1
1405,"Negrepont","Constantinople",1407,2,2
1405,"Constantinople","Tana",1407,2,1
1406,"Venice","Corfou",1407,1,1
1406,"Corfou","Coron",1407,1,1
1406,"Coron","Modon",1407,1,1
1406,"Modon","Constantinople",1407,1,2
1406,"Constantinople","Trebizonde",1407,1,12
1407,"Venice","Majorque",1408,3,1
1407,"Majorque","Lisbon",1408,3,1
1407,"Lisbon","London",1408,3,50
1408,"Venice","Majorque",1408,2,1
1408,"Majorque","Lisbon",1408,2,1
1408,"Lisbon","Sluis",1408,2,1
1408,"Sluis","Bruges",1408,2,60
1409,"Venice","Corfou",1408,2,1
1409,"Corfou","Modon",1408,2,1
1409,"Modon","Coron",1408,2,1
1409,"Coron","Negrepont",1408,2,1
1409,"Negrepont","Constantinople",1408,2,2
1409,"Constantinople","Tana",1408,2,12
1410,"Venice","Corfou",1408,1,1
1410,"Corfou","Modon",1408,1,1
1410,"Modon","Coron",1408,1,1
1410,"Coron","Negrepont",1408,1,1
1410,"Negrepont","Constantinople",1408,1,2
1410,"Constantinople","Trebizonde",1408,1,1
1411,"Venice","Modon",1408,4,1
1411,"Modon","Alexandrie",1408,4,20
1412,"Venice","Modon",1408,1,1
1412,"Modon","Cyprus",1408,1,1
1412,"Cyprus","Jaffa",1408,1,1
1412,"Jaffa","Acre",1408,1,1
1412,"Acre","Jaffa",1408,1,1
1413,"Venice","Modon",1408,1,1
1413,"Modon","Cyprus",1408,1,1
1413,"Cyprus","Cyprus",1408,1,1
1413,"Cyprus","Cyprus",1408,1,1
1413,"Cyprus","Beyrouth",1408,1,28
1413,"Beyrouth","Tripoli.Syria",1408,1,1
1414,"Venice","Modon",1408,1,1
1414,"Modon","Cyprus",1408,1,1
1414,"Cyprus","Cyprus",1408,1,1
1414,"Cyprus","Cyprus",1408,1,1
1414,"Cyprus","Beyrouth",1408,1,28
1414,"Beyrouth","Laodicée",1408,1,1
1414,"Laodicée","Jaffa",1408,1,1
1415,"Venice","Modon",1408,1,1
1415,"Modon","Cyprus",1408,1,1
1415,"Cyprus","Cyprus",1408,1,1
1415,"Cyprus","Cyprus",1408,1,1
1415,"Cyprus","Beyrouth",1408,1,28
1416,"Venice","Cyprus",1408,1,1
1416,"Cyprus","Jaffa",1408,1,1
1417,"Venice","Messine",1409,2,2
1417,"Messine","Majorque",1409,2,2
1417,"Majorque","Valencia",1409,2,1
1417,"Valencia","Caput.Doble",1409,2,1
1417,"Caput.Doble","Bruges",1409,2,1
1417,"Bruges","Sluis",1409,2,60
1418,"Venice","Messine",1409,3,2
1418,"Messine","Majorque",1409,3,2
1418,"Majorque","Valencia",1409,3,1
1418,"Valencia","Caput.Doble",1409,3,1
1418,"Caput.Doble","London",1409,3,50
1419,"Venice","Corfou",1409,2,1
1419,"Corfou","Modon",1409,2,1
1419,"Modon","Coron",1409,2,1
1419,"Coron","Negrepont",1409,2,1
1419,"Negrepont","Constantinople",1409,2,2
1419,"Constantinople","Tana",1409,2,14
1420,"Venice","Corfou",1409,1,1
1420,"Corfou","Modon",1409,1,1
1420,"Modon","Coron",1409,1,1
1420,"Coron","Negrepont",1409,1,1
1420,"Negrepont","Constantinople",1409,1,2
1420,"Constantinople","Trebizonde",1409,1,12
1421,"Venice","Zara",1409,1,1
1421,"Zara","Modon",1409,1,1
1421,"Modon","Cyprus",1409,1,1
1421,"Cyprus","Cyprus",1409,1,1
1421,"Cyprus","Rama",1409,1,1
1421,"Rama","Beyrouth",1409,1,28
1421,"Beyrouth","Jaffa",1409,1,1
1421,"Jaffa","Acre",1409,1,1
1422,"Venice","Zara",1409,1,1
1422,"Zara","Modon",1409,1,1
1422,"Modon","Cyprus",1409,1,1
1422,"Cyprus","Cyprus",1409,1,1
1422,"Cyprus","Rama",1409,1,1
1422,"Rama","Beyrouth",1409,1,28
1422,"Beyrouth","Tripoli.Syria",1409,1,1
1422,"Tripoli.Syria","Laodicée",1409,1,1
1422,"Laodicée","Tripoli.Syria",1409,1,1
1422,"Tripoli.Syria","Beyrouth",1409,1,1
1423,"Venice","Zara",1409,1,1
1423,"Zara","Modon",1409,1,1
1423,"Modon","Coron",1409,1,1
1423,"Coron","Cyprus",1409,1,1
1423,"Cyprus","Cyprus",1409,1,1
1423,"Cyprus","Jaffa",1409,1,1
1423,"Jaffa","Acre",1409,1,1
1423,"Acre","Beyrouth",1409,1,28
1424,"Venice","Zara",1409,4,1
1424,"Zara","Alexandrie",1409,4,20
1425,"Venice","Istrie",1410,2,1
1425,"Istrie","Zara",1410,2,1
1425,"Zara","Sclavonie",1410,2,1
1425,"Sclavonie","Messine",1410,2,2
1425,"Messine","Majorque",1410,2,2
1425,"Majorque","Valencia",1410,2,2
1425,"Valencia","Cadix",1410,2,2
